RoundNumber,TemperatureSensor2MeasuredRoomTemperature
254,19.66401576123196
255,19.14407465844517
256,19.018071968273876
257,19.064543422700662
258,18.533914284206826
259,18.47681956835411
260,18.380536360608048
261,19.080443442241847
262,18.79265270066783
263,18.67032231473049
264,19.241855628968498
265,18.67836886258519
266,19.18197488396069
267,19.51612762525722
268,18.931291944954072
269,18.475131430077543
270,19.015611744183964
271,18.70481929253686
272,18.575290337705738
273,19.105052476764694
274,19.179637229511272
275,19.202697286549352
276,19.433143697488195
277,19.108501287516418
278,19.17222355599192
279,18.83758909470821
280,19.341419859769765
281,19.236427673694152
282,19.53037210628824
283,18.72903037621274
284,19.16685794599782
285,19.139142332448557
286,18.94276363317229
287,19.178876030321728
288,19.24120409030072
289,19.601159556738377
290,19.758512985696893
291,19.45752815588811
292,19.296146805320138
293,19.54071339149451
294,19.159800843066087
295,18.96939712314129
296,18.90384776132827
297,19.347900837178003
298,19.24596098575464
299,19.06890499685708
