RoundNumber,RoomHumidity
0,10.2
1,44.45909715441185
2,58.84447399375854
3,36.623989072435045
4,55.526796952147656
5,35.65037429674983
6,26.322794654266666
7,51.66641770955077
8,33.86322544860568
9,53.84981346981947
10,63.3504138343305
11,38.31829947355035
12,27.811167565470015
13,22.92086144800585
14,50.14109561094295
15,62.19213477307765
16,66.92243907140147
17,40.51189815577569
18,57.37356235429551
19,64.37005302855864
20,67.28912111571455
21,40.451256841558056
22,28.775954160667307
23,51.87977786839352
24,62.48162247511598
25,66.65983736329947
26,39.98966669566503
27,27.826176588960504
28,23.2360242426655
29,21.106464252877565
30,20.944691393567293
31,20.800468590273216
32,48.923543110435624
33,32.54162740390473
34,53.40630259270622
35,63.137936718573435
36,67.38243288152863
37,68.62674024806743
38,69.10213396345362
39,41.180619355029464
40,28.029129373257735
41,23.4751984237953
42,21.253916743974706
43,20.79765576681129
44,48.352348660736624
45,61.60369195602786
46,66.32624193546187
47,68.19334748125057
48,69.59335656385619
49,40.994207361114434
50,27.95357873742972
51,23.077967179847484
52,20.79165887872946
53,48.35199403866547
54,61.66744879151936
55,66.3668095276519
56,68.74538687816803
57,69.90106414586288
58,69.93742734696202
59,69.95848070955124
60,70.35629667608313
61,70.52257715852595
62,70.67349397744563
63,70.74323720410959
64,70.49556989011099
65,69.80830603525972
66,69.629651813838
67,69.72030180579614
68,70.33006433986483
69,70.10370169541457
70,69.71765491894493
71,69.42399079924216
72,69.57628965127947
73,69.37067635927156
74,69.49734825830812
75,69.69964631324326
76,69.60628680879725
77,69.68692914770804
78,69.86302087245724
79,70.16761719109286
80,69.66981131543874
81,70.14588650413664
82,69.69941245168798
83,69.38473493009944
84,69.6975123483887
85,70.07398742383533
86,70.42555756710429
87,69.86665528402254
88,69.69777612447922
89,69.98862255821318
90,70.06162951629284
91,69.78446823319776
92,70.32666607749776
93,69.85033015244323
94,70.41149496819568
95,69.84699587506591
96,69.78958544214515
97,69.58518051348264
98,69.86473578679714
99,70.09504260025933
100,70.06849464794118
101,70.46198866268386
102,70.53208538121258
103,70.2740934234706
104,70.17616623162442
105,70.16207981155861
106,70.47812359170983
107,70.60806775635115
108,70.05488521872395
109,70.03065634457933
110,70.00155453190351
111,69.90098669839128
112,69.49332124660097
113,69.33969268118067
114,69.24352458710294
115,69.18632036868611
116,69.58334265859645
117,70.23125676317807
118,70.27507297117589
119,69.96268864376181
120,69.6100196030119
121,70.21975012667707
122,70.53802299829957
123,70.24828181717746
124,69.7099325954747
125,69.70491435339905
126,69.4833586963148
127,69.37970278857365
128,69.49980023127256
129,70.26949928221276
130,70.54832926418862
131,70.72902147669801
132,70.58806002180303
133,70.71859129351023
134,70.18167393300762
135,70.3986889535372
136,69.92402835413323
137,69.81241603922028
138,70.0880919445614
139,70.50189476697459
140,70.46544815389485
141,70.48811847772765
142,69.95818618916678
143,70.00411159057121
144,70.41580308260956
145,70.31144310035886
146,69.88934494944013
147,70.44033898601796
148,69.89896136262713
149,69.86536321059975
150,70.26490277268196
151,70.307043245094
152,70.49095740723493
153,70.40470118223959
154,70.51100945231082
155,70.02239977148898
156,69.57061984094533
157,70.13262201164065
158,70.42322996025129
159,70.41409191016925
160,70.10995411154653
161,70.52576017563489
162,70.09673749467142
163,70.33956492777719
164,70.24479499297195
165,69.68122357269002
166,70.17105153983428
167,69.99815213399488
168,69.79788471684088
169,69.90216652431836
170,69.82984037242372
171,69.84104720526788
172,70.06802546943486
173,70.11889129903047
174,70.51136726572813
175,70.32561777652866
176,69.81503155076257
177,69.97812737212855
178,70.13651943446303
179,70.28795570792929
180,70.1021441495222
181,70.46871827363461
182,70.441938900097
183,69.93151302848962
184,69.78316278182584
185,70.04870262960168
186,69.677079045772
187,69.69828988620363
188,69.67054010427391
189,70.15556438949268
190,70.14719809790726
191,70.07812748006226
192,69.80106471300164
193,70.00111520249753
194,69.91727098853433
195,69.9437116033607
196,70.43461665964442
197,70.18058903151243
198,69.65139839022115
199,69.7074251706032
200,69.71575132902679
201,69.58335247551209
202,69.72617034295803
203,69.79048876200264
204,69.77248803930303
205,70.21016777852036
206,70.05263558066665
207,69.63131554009362
208,70.04513015108992
209,70.21573561627231
210,70.54708781795748
211,70.40500156042764
212,69.8869351458059
213,69.6706827560189
214,69.62478060342961
215,69.69825175806818
216,69.8936668456301
217,69.90031250694244
218,69.53130050981932
219,69.44457269270897
220,69.36447223883535
221,69.97250789550974
222,69.99647189159742
223,70.07540646728792
224,70.22385081048377
225,70.04599350185633
226,70.27387801223999
227,69.75886680792291
228,70.22968294726066
229,69.65418446038645
230,69.55956525984196
231,69.45911464859915
232,70.03211177305316
233,69.75553864359544
234,69.89047131734485
235,69.57728175634806
236,69.5454026024456
237,69.42998077446438
238,69.64213181160336
239,69.83412289872884
240,69.45451429581144
241,69.930029364737
242,70.20393095919235
243,69.68345816971264
244,69.92462768760296
245,69.71139496405925
246,69.56712181004198
247,69.94545132891439
248,69.49977206160793
249,69.81264032953699
250,69.8918280806136
251,69.97506776938171
252,69.66003004546675
253,69.82703414041883
254,69.42867984041118
255,70.07555025347688
256,70.25374596962867
257,70.38584544028991
258,70.05353349306756
259,69.96783571652317
260,70.34855465788186
261,69.84955319126938
262,70.22298787654185
263,69.86169348355028
264,69.66536264161688
265,70.1154293836168
266,70.3991466486139
267,69.6978886618445
268,70.05061573937444
269,70.32227899604104
270,69.82454724240966
271,69.8163810821108
272,69.8373377667031
273,69.57368649652696
274,69.8835019873743
275,70.11340818458373
276,69.6709282901278
277,70.04624823352415
278,70.1367361075958
279,70.43104588866319
280,70.41226146420901
281,70.35010274760505
282,70.24974470518667
283,70.21400621220064
284,70.12256146301874
285,69.87832942670788
286,69.82441841463188
287,70.34406128439174
288,70.10296241025954
289,70.38603601294888
290,69.78186172581546
291,69.72298920598003
292,69.79173058414699
293,70.10856602785839
294,69.79679791221683
295,70.00510601957917
296,69.63462987418625
297,69.35730612243485
298,69.74890853163664
299,69.99506271728553
