RoundNumber,PricePerEnergy
0,0
1,32.45523146399999
2,26.957876716799998
3,26.1584557542
4,25.857354654000005
5,25.738391484000005
6,24.008473002599995
7,24.097936233600002
8,24.103588084200002
9,24.191303421600004
10,26.416347264000002
11,28.1862986112
12,28.1940994944
13,28.218083985
14,27.279636121800003
15,27.02724561
16,26.0225983746
17,23.6610190944
18,23.586545244600003
19,23.592802381200002
20,22.945392963
21,22.9529767392
22,22.452311599199998
23,25.847017959600002
24,25.5748956012
25,25.1897352732
26,24.7542542604
27,24.548486684400004
28,24.670976778000004
29,24.596646300000003
30,24.1447370112
31,23.9709899124
32,23.963081616
33,23.936375577599996
34,24.830661844799998
35,25.1675424936
36,24.978533616000004
37,25.232782517999997
38,26.259292774800002
39,26.286809803199997
40,26.295352711200003
41,26.28610704359999
42,26.5249954638
43,26.319146292
44,26.278010352
45,26.319593258999994
46,27.102907389600002
47,26.616062430000003
48,26.3612913048
49,26.158041477
50,26.413102079999994
51,24.935138568000003
52,23.588820410400004
53,23.001117350399994
54,23.437530410399997
55,23.264686468800008
56,23.057267137199997
57,23.032537574400003
58,23.387844873600002
59,23.44515464159999
60,23.585056675200004
61,23.642712091800004
62,23.965809368400002
63,24.007013481599998
64,24.0146111376
65,24.040606199400003
66,24.000882098399998
67,24.059972084400005
68,24.101857555200002
69,24.159548552399997
70,24.184000521
71,24.194083671000005
72,24.218495683199997
73,24.1938077004
74,25.002703548000003
75,24.996013406999996
76,25.0032650382
77,24.914182176
78,24.3726318216
79,23.7975190452
80,23.639141892600005
81,23.582036007000006
82,23.607264492000002
83,23.6180714112
84,23.642619192
85,24.319518057
86,25.299440980200004
87,24.708408946200002
88,27.309900729600006
89,27.322244524799995
90,27.7348625424
91,26.2555438176
92,26.484249456
93,26.779040577000004
94,26.974221868800008
95,27.387938073599997
96,27.6326608608
97,27.9816768504
98,28.362880627200003
99,28.610485542
