RoundNumber,EnergyConsumptionAccumulated
0,0
1,16.009045799999996
2,17.111925799999995
3,61.136385399999995
4,65.67779039999999
5,65.67779039999999
6,109.686971
7,115.19340545
8,115.19340545
9,153.74151835
10,176.7695869
11,197.7983596
12,220.3250941
13,240.3500941
14,257.86984010000003
