RoundNumber,PricePerEnergy
0,0
1,32.4553627488
2,26.941300730999995
3,64.9962957105
4,26.3509602348
5,63.873259514999994
6,60.087218377500015
7,24.6965292414
8,59.682390934500006
9,25.0813232208
10,26.528549112000004
11,69.89915606400001
12,70.98725952
13,71.05375900349998
14,28.7363086488
15,27.29758986
16,26.284328911800003
17,58.75011306
18,25.228076070600004
19,23.9641734384
20,23.3092197648
21,57.079793703
22,57.177809136
23,28.0901608338
24,26.133386202
25,25.7403146652
26,61.65591454349999
27,62.89183126800001
28,63.21372938999999
29,63.02948174999999
30,61.876320768
31,61.43772289950001
32,26.521606055999996
33,59.69103102899999
34,27.8683756848
35,26.022768012000007
36,25.829046575999996
37,26.093785815
38,27.160321771800007
39,65.63432561100001
40,68.178489426
41,68.171239611
42,68.7982842135
43,68.274043434
44,30.053969649000006
45,27.387420921
46,28.207467259199998
47,27.705131848800004
48,27.4425070536
49,65.36303121750001
50,68.93298
51,65.086593795
52,61.58347460999999
53,26.795623046399996
54,24.549552385200002
55,24.3732637386
56,24.158472213599996
57,24.1346708352
58,24.509766591
59,24.5721498912
60,24.7254961248
61,24.7892837598
62,25.131970483199996
63,25.1774538912
64,25.190240889600002
65,25.219572588000005
66,25.181702182799995
67,25.2473447016
68,25.2944890128
69,25.358503575599997
70,25.390233351000003
71,25.402822883999995
72,25.433485459199993
73,25.410755973599997
74,26.262532483199994
75,26.259669583199997
76,26.274767241599996
77,26.181696996
78,25.618449682799994
79,25.019219694600007
80,24.8581450494
81,24.800479754399998
82,24.832617944399992
83,24.8456926368
84,24.878168891999998
85,25.595324621999996
86,26.630897623199996
87,26.0105540058
88,28.758099340799994
89,28.773351360000003
90,29.212817702399995
91,27.658132297199998
92,27.904699476000005
93,28.221540728399994
94,28.4314972752
95,28.87352352
96,29.139138
97,29.508602835599998
98,29.915919287999994
99,30.184762355999997
