RoundNumber,EnergyConsumption
0,0
1,8.0094545
2,16.1153459
3,24.25859
4,32.4367118
5,40.649057899999995
6,48.89611339999999
7,57.17888809999999
8,65.49816409999998
9,73.85167429999998
10,82.24013149999999
11,90.66278329999999
12,99.11930299999999
13,107.61116569999999
14,116.13811399999999
15,124.701326
16,133.3002077
17,141.93466009999997
18,150.60320809999996
19,159.30635659999996
