RoundNumber,EnergyConsumption
0,0
1,0
2,20.0248995
3,20.3412745
4,64.3960677
5,64.93055770000001
6,108.98540865000001
7,109.50301365000001
8,153.5578228
9,154.0880228
10,198.1427962
11,198.7024212
12,242.7571759
13,243.29425089999998
14,287.34902374999996
15,287.89852874999997
16,331.9532796
17,332.50074959999995
18,376.55550704999996
19,377.01717705
