RoundNumber,TemperatureSensor2MeasuredRoomTemperature
0,17.7
1,19.811001985446683
2,18.64853816447883
3,19.96786907039188
4,18.629691674064752
5,18.891795541538826
6,20.72528155731442
7,18.246976426107796
