RoundNumber,TemperatureSensor1MeasuredRoomTemperature
0,12.000000000000007
1,21.999999999999986
2,17.000000000000014
3,21.999999999999986
4,17.000000000000014
5,21.999999999999986
6,17.000000000000014
7,21.999999999999986
