RoundNumber,PricePerEnergy
0,0
1,32.45519013359999
2,26.971971267600004
3,65.034984861
4,26.479084678800003
5,63.929577582000015
6,24.830285268600004
7,59.74194656700001
8,25.1550266364
9,60.069070782000004
10,27.890237520000003
11,70.092301536
12,30.129258700799998
13,70.27902090300002
14,29.524944785400002
15,67.429262835
16,28.504862587799998
17,59.113453908000004
18,26.130798977400005
19,59.03302971149999
20,25.7091966156
21,57.51331649400001
22,25.461380901600002
23,64.8745105695
24,29.329872686400005
25,63.33592813500001
26,28.770977291399994
27,61.831804524
28,28.985232654
29,62.046099
30,28.686955123199997
31,60.5616444765
32,28.792204188
33,60.568695999
34,30.15825099840001
35,63.78003862800001
36,30.680629392
37,64.0573206225
38,32.6277266502
39,66.83517706800001
40,33.0664318692
41,66.95176961250002
42,33.699105496799994
43,59.205572090400004
44,30.338314924499997
45,59.16631220730001
46,31.2727067388
47,59.79379069620001
48,30.399979825800003
49,58.71716457449999
50,30.440388480000003
51,55.936441359
52,27.170115890399995
53,51.563261059199995
54,26.9819453436
55,52.11682249410001
56,26.52738284159999
57,51.559151039999996
58,26.890957017
59,52.446029320799994
60,27.1024582848
61,52.85113772820001
62,27.5234933988
63,53.6265905136
64,27.564061392
65,53.66121721379999
66,27.528229627199998
67,53.6589263448
68,27.625714656599996
69,53.8417877916
70,27.704144731500005
71,53.8765136235
72,27.725537112
73,53.837092534799986
74,28.604078537400003
75,55.5747903768
76,28.587547667999996
77,55.350113812500005
78,27.847317075
79,52.829874001200004
80,26.992732837199995
81,48.11249781989999
82,31.1376476208
83,48.144040266
84,31.162231718999998
85,49.5373107735
86,33.3233099748
87,50.28362384850001
88,35.947305936
89,55.55737468799999
90,36.479356797600005
91,53.3412292335
92,34.808319402
93,54.35944681079999
94,35.4282379704
95,55.547691379199996
96,36.2685157392
97,56.7019561416
98,37.196963808
99,57.924116812200005
100,37.508587155600004
101,57.8869546815
102,37.4456390589
103,57.032965513200004
104,36.9641395188
105,56.825366385
106,36.680953420799995
107,56.00532595739999
108,36.15527829599999
109,55.593922198799994
110,35.98197010559999
111,55.35266518740001
112,36.27165089100001
113,50.67263744639999
114,40.785125685
115,51.104174301000015
116,41.288673195
117,50.6663994528
118,40.416010340999996
119,51.9359775984
120,41.8707746184
121,51.6533901312
122,41.498568954599996
123,51.246602815199985
124,41.752120496399996
125,51.49170107550001
126,41.30480029499999
127,51.08495906160001
128,41.2078924536
129,51.01959728519999
130,41.136088383
131,50.95421149499999
132,40.864027276799995
133,50.6405485728
134,32.70257153279999
135,45.589025496800005
136,39.768770086800004
137,49.299825382499996
138,39.822090282000005
139,49.482712818
140,41.002525373400005
141,50.62729559040001
142,40.404672038099996
143,45.15985278000001
144,45.7310507904
145,46.166145166799986
146,46.491076251900004
147,47.06014159919999
148,48.904930783500006
149,49.888757623500005
150,48.8808829248
151,41.5066275052
152,41.7344852466
153,46.768737582
154,46.337447440800005
155,46.540761312
156,47.238134859
157,46.144661904
158,45.307241428800005
159,43.141678304399996
160,42.562883068199994
161,42.29742150359999
162,42.005391036000006
163,41.3411532375
164,42.513526977599994
165,42.3748815336
166,42.4327075995
167,42.3715112856
168,37.657348308
169,37.6022915064
170,43.9541248221
171,39.226664626200005
172,55.931490673
173,39.553747344
174,24.3504
175,38.19269108999999
176,59.754599999999996
177,47.7519799608
178,24.4305
179,37.636077410999995
180,60.71579999999999
181,45.925570236
182,24.4305
183,39.7586094276
184,65.32155
185,51.393224736
186,27.025740000000006
187,42.4825968588
188,68.36535
189,53.663822803500004
190,28.467540000000003
191,45.656545276799996
192,73.2915
193,58.88377766039999
194,30.38994
195,47.5030980684
196,76.4955
197,58.8895659765
198,30.389939999999992
199,47.44735696080001
200,75.57435
201,56.7220232817
202,29.076299999999993
203,44.739164530800004
204,71.3691
205,53.56053585
206,27.570420000000002
207,37.879906948199995
208,68.52555
209,57.806406297600006
210,27.21798
211,37.408303993500006
212,67.88475000000001
213,57.2025931713
214,26.897580000000005
215,37.048295109899996
216,66.04245
217,58.400709166799984
218,27.49032
219,37.7685263106
220,68.4054
221,56.944174200899994
222,26.513100000000005
223,35.8447783446
224,63.5193
225,61.3566
226,51.879537846
227,23.83776
228,32.179575312900006
229,56.75085000000001
230,47.73374174280001
231,22.28382
232,21.96342
233,29.948674104
234,55.22895
235,54.588150000000006
236,50.7939071304
237,21.739140000000003
238,21.338640000000005
239,25.1587424892
240,54.748349999999995
241,51.69027901799999
242,22.54014
243,23.229
244,28.330886707199998
245,60.51554999999999
246,65.48174999999999
247,59.1424223649
248,24.4305
249,23.83776
