RoundNumber,EnergyConsumption
0,0
1,20.01520625
2,28.041814549999998
3,68.09646004999999
4,89.92022104999998
5,97.94560924999998
6,138.00052074999996
7,159.89268799999996
8,167.91461509999996
9,207.96952659999997
10,229.77607409999996
11,237.80056589999995
12,277.85564839999995
13,299.6906528999999
14,307.7165141999999
15,347.77172969999987
16,369.7343926999999
17,377.7572908999999
18,417.8123353999999
19,439.7361933999999
