RoundNumber,TemperatureSensor2MeasuredRoomTemperature
0,17.7
1,20.243629680588555
2,18.834504097458932
3,18.578609868096308
4,20.884664949195752
5,18.721933645818346
6,19.086730920632494
7,20.390476050773355
8,18.199687849557613
9,18.877000787419476
10,20.446142978378802
11,18.689162511768995
12,18.77227946603877
13,20.456492195123822
14,18.13845259726367
15,18.725331886053176
16,20.228919813619594
17,18.122503496216684
18,18.408350774585617
19,20.42304173486016
