RoundNumber,RoomTemperature
0,17.7
1,20.195958366492796
2,18.814324157982668
3,18.56974960290108
4,20.883964169447125
5,18.721843919005785
6,19.0864824542232
7,20.389945448050852
8,18.199626573116227
9,18.87691316534473
10,20.4463435466126
11,18.68941469646072
12,18.772202282071945
13,20.45679601574094
14,18.138815945958036
15,18.725411594506554
16,20.229653813046813
17,18.12292755608614
18,18.4083924418874
19,20.427128578096355
