RoundNumber,PricePerEnergy
0,0
1,32.4553351952
2,26.933922597600002
3,64.980876807
4,26.292707381999996
5,63.84424998900001
6,24.6003368562
7,59.64227379900001
8,24.865565630400003
9,59.94611322
10,27.532681488
11,69.926247648
12,29.682464256
13,70.1024528295
14,29.057854500000005
15,67.23833872500002
16,28.0490243634
17,58.953440496000006
18,25.7203266606
19,58.8712333365
20,25.3031855322
21,57.35887776150001
22,25.053408744000006
23,64.69269266699999
24,28.868670006000002
25,63.146265051
26,28.264634845199996
27,61.636908731999995
28,28.481650323
29,61.845853500000004
30,28.183492262399998
31,60.366747807
32,28.277867796
33,60.366068262
34,29.612042208000005
35,63.562765025999994
36,30.106096752000006
37,63.8201953575
38,31.9910841972
39,66.579251775
40,32.3818812684
41,66.685229514
42,33.007301177399995
43,66.864966984
44,33.037795164
45,66.965067033
46,34.4236259088
47,59.798207084400005
48,30.3955535256
49,58.721544405
50,30.43581216
51,55.940878947
52,27.1659051468
53,51.5674019808
54,26.9776543338
55,52.1211409992
56,26.52299550539999
57,51.563506190400005
58,26.886555239399996
59,52.45046678159999
60,27.097944489600003
61,52.855775335500006
62,27.518768882999996
63,53.6314444992
64,27.558996288000003
65,53.6663162448
66,27.5231342124
67,53.664090580800014
68,27.620515433399994
69,53.8470221916
70,27.698945580000004
71,53.88175293299999
72,27.7203278352
73,53.8423570326
74,28.5985627428
75,55.580281785299995
76,28.582291316099997
77,55.355214603
78,27.842378000399997
79,52.83485965380001
80,26.987811454500005
81,52.314008103899994
82,26.933203319399997
83,52.348449783
84,26.954837749500005
85,49.542302587500004
86,33.318081500699996
87,50.2886703144
88,35.94171666239999
89,55.5630129216
90,36.4735526832
91,53.346868083
92,34.802696340000004
93,54.36509587890001
94,35.4226049856
95,55.55328652799999
96,36.2630271522
97,56.70723802799999
98,37.1917347216
99,57.9291952398
