RoundNumber,TemperatureSensor2MeasuredRoomTemperature
0,17.7
1,21.430785298310465
2,23.33557085312561
3,16.52506526471346
4,21.13587936605132
5,22.821413578988064
6,16.86107432775794
7,20.570552941692526
8,22.269869834397028
9,16.639683227196834
10,20.617447497583406
11,22.75639344212398
12,16.53355879244623
13,20.6245486715669
14,22.20520848064453
15,16.487613876568105
16,20.395750388115484
17,22.18977460117652
18,16.171186554475366
19,20.588026616320036
