RoundNumber,EnergyConsumption
0,0
1,16.018931600000002
2,32.1161516
3,72.2410706
4,88.46933419999999
5,128.5959107
6,144.8248715
7,184.9482695
8,201.16278830000002
9,241.2953708
10,257.5231862
11,297.6611507
12,313.8654107
13,353.9874632
14,370.21288819999995
15,410.34976069999993
16,426.54401089999993
17,466.67852389999996
18,482.90713609999995
19,523.0305536
