RoundNumber,PricePerEnergy
0,0
1,32.45535423959999
2,26.931805106400002
3,64.973309247
4,26.2778258472
5,63.835281159000004
6,24.5801556054
7,59.638841779500005
8,24.8995938708
9,59.969726628
10,27.617956020000005
11,69.972107904
12,29.81886048
13,70.15504900950002
14,29.1924976644
15,67.2890388225
16,28.16730748080001
17,59.00014284000001
18,25.8409819512
19,58.91960341800001
20,25.422452598000007
21,57.405223060500006
22,25.1639595648
23,64.7446362405
24,28.9955415816
25,63.19542030000001
26,28.395265026000004
27,61.693840971000014
28,28.647137714999996
29,61.92058724999999
