RoundNumber,TemperatureSensor1MeasuredRoomTemperature
0,17.7
1,18.56576432961919
2,19.254719649732827
3,18.758236369844038
4,19.250667044869118
5,19.157249978094853
6,20.982233018504544
7,21.216859141036412
8,18.56452297547869
9,17.87568011186511
10,17.1539965875719
11,17.27129708504672
12,17.019413995952664
13,16.84990770833945
14,16.589238625790646
15,16.924791524910486
16,16.60246102777572
17,16.568130117865934
18,16.60612169322292
19,16.79874387050317
20,16.568005943961175
21,17.049770936552385
22,17.271081810547116
23,16.77623531171475
24,17.19984443904598
25,16.973985748971632
26,17.192046145724937
27,17.483496542078555
28,17.013548954877987
29,16.71007102365998
30,17.317003359039717
31,16.86609320729885
32,17.29034959181005
33,17.288108551258077
34,17.552398124262048
35,17.43160475087932
36,16.828727515754117
37,17.28975023767804
38,17.54526589193362
39,17.06606641825013
40,17.013309288784683
41,16.86826304378521
42,16.991448198388188
43,16.731764326921574
44,17.149268143280654
45,17.022426989387963
46,17.22627377360891
47,16.732508972852102
48,17.26379812104232
49,17.314526217747186
50,16.841725551720106
51,16.803165795787066
52,17.10870846265865
53,16.626608092726446
54,16.82616862795937
55,16.685281908907708
56,16.579311054721508
57,17.13268279497085
58,17.185513878135488
59,16.945939100165962
60,16.85608193223069
61,16.726258213356125
62,17.297800223851755
63,17.22288788757913
64,17.094200664542797
65,16.84476926996563
66,16.884913007592544
67,16.764224803934862
68,17.078163736302532
69,16.6013931960975
70,16.620110871606762
71,16.66563516804812
72,17.161782584619157
73,17.094341622909226
74,16.9076481686284
75,16.988357449396947
76,16.937366974321765
77,17.23427549485066
78,17.429440056280725
79,17.185750317505633
80,17.0424765098173
81,17.07081382715052
82,16.945583548466423
83,17.190272071851737
84,16.94539218587556
85,16.70170710672837
86,16.788269305728964
87,16.619320389427607
88,16.904149396308867
89,16.548576729145605
90,16.75977922151254
91,17.013359800587175
92,16.68307864588643
93,17.046453073967992
94,16.964042282521746
95,17.015697127317402
96,16.931506651948464
97,16.478709895164464
98,16.918412822471574
99,17.085306327019968
