RoundNumber,EnergyConsumptionMeterMeasuredEnergyConsumption
0,0
1,14.0198292
2,14.0292292
3,58.084038899999996
4,61.3991639
5,61.3991639
6,105.45395765
7,109.18147265
8,109.18147265
9,153.23609425
10,156.91168925
11,156.91168925
12,200.9663763
13,204.2334863
14,204.2334863
15,248.28815245
16,251.66163245
17,251.66163245
18,295.71625625
19,315.26444735
