RoundNumber,EnergyConsumption
0,0
1,16.019014999999996
2,0.16940000000000002
3,44.04836865
4,0.83633
5,44.0438064
6,1.32132
7,44.039158900000004
8,1.78464
9,44.034155
10,2.2999899999999998
11,44.030145499999996
12,2.66607
13,44.0260337
14,3.067075
15,44.02228435
16,3.4372249999999998
17,44.0185614
18,3.8227749999999996
19,44.01469435
20,4.17307
21,44.0116402
22,4.4726
23,44.00855305
24,4.779445
25,44.005533
26,5.07738
27,44.00255805
28,5.37966
29,38.55450665
