RoundNumber,TemperatureSensor2MeasuredRoomTemperature
0,17.7
1,18.572133089562257
2,19.25631211019988
3,18.75925675708325
4,19.250337086164265
5,19.15794543172753
6,19.273751231863642
7,18.761295308780245
8,18.639874868961204
9,19.06811061331959
10,18.81694938188155
11,19.129106917375058
12,18.961051129346068
13,18.825250328402532
14,18.577565941418623
15,18.916554038404676
16,18.598353849494103
17,18.563122243352364
18,18.600393168130203
19,18.792997687982105
20,18.563854650900307
21,19.044266716939145
22,19.2691866832103
23,18.777866420038027
24,19.19848861935637
25,18.975259851168616
26,19.19234395538482
27,19.48543896410072
28,19.01899251150087
29,18.712504652947512
30,19.315189333720916
31,18.868482342432838
32,19.29001694630166
33,19.290928740857147
34,19.55656526393475
35,19.43914423810012
36,18.836470279274334
37,19.291173459721783
38,19.54901212296704
39,19.073634758786696
40,19.017232485165625
41,18.870063894847085
42,18.990726353475416
43,18.731363138279722
44,19.145988802640982
45,19.022795168043572
46,19.22669324522116
47,18.73538668622203
48,19.261767538223882
49,19.316928687335967
50,18.84665129613951
51,18.803241146416333
52,19.106244571156928
53,18.626971937996355
54,18.821485779472372
55,18.681042636065023
56,18.57337266462319
57,19.12454445199393
58,19.183923414502903
59,18.947840120967818
60,18.856118749765862
61,18.724225704586804
62,19.29300336878406
63,19.225257988401577
64,19.098508863888124
65,18.84799070835661
66,18.883896832939364
67,18.762032317429387
68,19.073593921008744
69,18.60070673947726
70,18.613529832035923
71,18.656839005288976
72,19.15274040000542
73,19.09319736474611
74,18.908706243636995
75,18.987292210451574
76,18.93673189101235
77,19.232970404620126
78,19.43281407531415
79,19.19439161448395
80,19.04923999527741
81,19.07435542184125
82,18.948284890399655
83,19.190441605801723
84,18.948828702682217
85,18.70215957205212
86,18.783079356889484
87,18.613344293647426
88,18.894737848976657
89,18.54292281009169
90,18.749060677907725
91,19.004439443563662
92,18.679644544842425
93,19.03904157588435
94,18.961868770793984
95,19.014109755670855
96,18.931155501457074
97,18.47723682979925
98,18.907638508582934
99,19.07927534181422
